coffee,wellbeing,use_ai,productivity
4.267076287218321,6.66042203656938,7.95717529034221,80.85677911455272
4.22665807365552,2.025150207849006,8.132148304783707,66.91190547320483
5.053730058994311,1.2518127552855225,8.45418243688226,61.93714794752717
4.285166797783019,1.3423130488538293,6.260632848012125,71.20971628810722
4.830731972447471,5.703623405998907,8.18180760457166,75.80447405400528
5.993796269032574,3.9379603682909634,8.477811039241208,70.03510981983563
4.073627562331115,4.857156987334248,7.4857596919387115,77.05045511403412
4.5850947440660486,3.6126411049908316,6.914545619243846,77.79464404633629
6.183738566549669,6.860734708288083,7.440078770757545,84.69628222904751
4.503480276486407,2.8962482240935694,9.104667688293294,63.780022074203906
5.704896213788409,1.2343297335004189,7.980657804754793,63.1783094556043
4.2300602815924195,4.2116606457476,8.993103016462706,68.48248074186924
4.670371727982866,1.421387940877702,7.999566858895309,62.72614534352108
5.350692724536072,0.28836266728085125,8.719159336133334,59.37781783025516
4.9581177312436004,3.4162735770589503,7.6439800097273265,71.5862515804789
4.3653027774467414,-0.5809906940627778,8.06061457443863,57.47212771963393
2.8829090986689527,7.4112203528275336,8.594152310442349,78.5410411314127
3.179856701851735,7.170172180856197,7.158030717151211,87.47346146308503
5.2467184568721805,2.986552588105889,6.958182940085506,73.84818564357727
4.250475687070821,4.407373606122293,7.189174420377885,77.22460788959256
4.375481459035125,4.593946014199866,9.726370852819679,65.13832987030268
5.249365135554312,2.3118326429299403,7.719782447427986,69.78505201607346
4.3798530526226775,0.4053014588932444,9.652912991612805,52.80591132123404
4.216667165469785,6.258182931542887,8.39352408988041,76.04244559128209
4.982728550785293,3.9290446259154326,7.173503856248006,77.51998103878111
5.769549113804125,4.535451148302745,7.6307620148345,74.80513806096594
4.054301413075674,1.3245804157036358,7.362353174802802,68.01758163561335
5.550203278999766,3.4714375896002556,8.843360630856807,65.74806819702752
4.998672957032578,2.6904156322646835,8.463069581084367,66.23611481031405
4.784166065618582,1.1837599056408843,7.628582631250433,66.49722715556973
3.9105979500145343,1.8639480995434008,7.9867208978920745,65.22553062065386
5.895353000177332,-0.5379598649953259,6.709532406726454,64.25463921114248
2.690864039907755,2.358430262537904,6.4079021137044565,75.64699458719137
5.515859671474554,-0.2832927013971309,8.777033912601894,54.66344879290463
4.18159809298416,1.3916448197062663,6.66718185559569,72.8106345269806
6.940106197491169,2.630803460651776,7.574400471773695,73.08468061862929
4.954753889960081,1.9469458312581203,9.375384909692043,60.125955168661335
5.818025982152149,3.2445892170595902,7.442721122976662,71.75132610259328
6.6658454727022916,2.801723496009443,9.239273351122513,63.14829204274134
6.922400411621359,3.906917945158724,7.900209567919258,72.80819241849225
4.403022115717605,2.0653487239915513,6.747881596401465,69.3939313064924
6.533935610217197,3.3377971697376116,8.408543337663353,68.58870293202182
5.494847412174451,3.2662734014839314,7.847653794320628,68.90531147443805
3.6849705300191085,1.1862173196725279,8.006570207542506,62.07896044710611
3.0551058702728335,4.992433837063277,6.923889007898403,78.9785143657973
6.123687907498536,0.9233185131179198,7.488599315705457,65.27616195600645
3.907060026952575,6.237090109552441,8.648104573817362,77.19535666215614
5.573878017831204,0.9982615260085721,8.567609044109878,59.91623402062955
5.879194007900975,2.5865888575406335,7.980192919775536,69.83469105929082
4.954540467459127,4.204817149911217,8.72640510944358,69.92049995612291
3.9859503182094027,4.096261949175128,7.569207937470094,76.18711669871455
4.540526233399973,2.118576407383271,7.2498058698848205,69.85479789422986
3.8335433393876355,4.386482354938991,6.817094473267886,80.75249052622473
2.9530687061153547,2.047762263472129,6.9051094136335385,72.76323573718571
5.536274050750004,2.4837862871889564,8.719530900272737,65.20792249914564
6.371826841125676,2.8717355754074028,9.518101960602259,61.55507588669142
4.488785185733205,3.3758355079001388,8.784663399061886,66.79484420996921
4.957631314201081,3.0725047666688616,7.211987876735027,74.32365602392086
3.5672733670900874,2.3306958791462877,7.335357900030358,70.71143930578269
5.3444002414367136,-3.111314962961985,7.823252863082338,51.71265218100228
4.517772967948085,1.2999242796339665,7.569481333938672,67.0914222336882
6.778866465873293,2.000878233227756,6.4434340569734925,75.348044596046
5.364375746035571,3.6001657370543914,6.315310406821288,77.90500932575434
5.482962611449817,2.5637963957555767,6.340206461903584,74.14379400553244
4.57686249695511,-1.005766530669045,9.650445201291994,50.21409731894939
4.86073969700659,1.6438625855267779,6.807117709456996,70.20871487826115
5.2543172941426945,-0.0015407548216743727,7.387353231356117,64.10584035096682
5.132272586106373,4.6435495764578025,7.903562454209544,75.27742641028203
4.56062967415672,4.661622530717364,7.091406916563495,78.2688879809553
4.863989723902072,0.5988209902101378,10.004680395537353,52.43618565479026
3.5556485770958126,2.031821015422612,7.53977447204025,68.6430484634265
5.723275852361523,2.8162610475692715,6.864327706273318,74.0386002254346
4.135322010315105,3.3075068763808075,7.144651074752604,74.84605594418161
5.514108390518478,6.080417946323767,7.830883092405582,79.07131452025295
4.360774832083505,0.40380531363409133,8.079435542317391,61.77246037820391
5.165512326434134,1.7008388451595722,8.037190440995058,64.6416887425632
4.042884055092089,1.4419815976259134,7.538694004947742,67.68758535747223
5.568806226768278,5.276177952488462,8.483045079200009,72.61438679583459
5.8121132365270824,2.1532729777128203,7.771143777542295,65.61083396724995
5.984379475854469,0.3721136704064816,8.339509448663451,61.90644254293445
5.779720505649319,1.6606746309764704,7.065132414833377,69.67418095998815
5.4083300276621955,0.29545026023197307,8.86420536347698,55.74055799397233
4.030380177135094,3.4190811817095312,7.0783747904712575,76.05457059012727
5.666232131760728,3.758713583180244,7.743466892845003,74.2105813919506
5.6436850419043525,2.012231108503295,8.799764926301728,63.054378319387425
5.811030534098194,2.6975358702148298,7.880740030991809,69.30600753129403
4.307293505344798,-1.6519923934905592,7.899131981814078,57.43785561307063
4.332592923434084,4.992342793394844,7.64716236758407,76.65664615376673
4.889015274395379,2.6386017584160104,6.092543390271981,78.46836942204071
4.139580207273202,3.4366117592110323,6.412431002252365,77.46148090240378
5.67435284644119,4.829402342528687,8.57949835647019,71.08526852421441
6.499459858098745,2.9457394824221517,8.10781708302706,69.30206420098476
4.38843992644735,2.416867327533557,6.621182541742792,74.28361468709554
5.106513940749043,6.275430915492653,8.402774671585256,77.28423411216454
4.18277784006411,4.976230367339212,10.306753470274446,63.719954482564205
4.667447914695384,3.2796923606933563,7.003569882115179,75.09333495534459
4.585918686939188,2.1253562996916076,8.536499662467012,64.40434688040503
3.921088975959365,2.3685844644575234,9.67963643224553,59.925708428062805
5.274113514766233,4.411013853611838,9.000314676135948,69.60345048555142
4.066179754602304,2.552709849269373,5.509282092347078,81.04660149203993
5.259869613926492,7.065319745644043,7.356333632007377,85.06756678438651
5.5483383772794035,2.966685044072015,6.701988887220269,75.65762412089853
6.0300733987255075,6.9857001124887965,9.35291123811843,73.91194337034065
5.595242610494061,2.082635657271404,8.75575363711934,63.020679830384104
5.791716206807114,4.715285832468933,7.602018628691607,74.54525544236739
5.318595310247203,3.376679499278705,9.284459697612277,64.11366234110768
4.360619018449142,5.421916570015362,7.520932999094686,79.0174168292272
5.534674141221944,2.7293803069904143,8.183611275306596,68.51189114247211
4.4758335420258355,6.40082367533956,8.797747178510043,74.61096484553687
6.404375073635723,3.292803615872739,10.892707080851064,55.788199184461355
4.574643417336637,2.7871021887451426,9.40576148457888,61.698066825115895
5.028221550471332,4.653394665520743,7.018982743991075,78.47888041470067
5.286509869518198,5.202006029375532,7.738088204640836,77.15710283006139
4.121790482468386,6.187033325708709,9.817067539562165,67.67333714648545
5.002045526114715,1.8654369953914338,6.303901510837826,74.11022160502611
4.484849856481316,3.408829012852286,8.464302181280368,68.347565094805
6.217762877384439,0.973344516730863,8.06969609791349,62.595692668233745
2.9100566185600436,1.3010691056163337,6.978161134549531,68.93436539774575
5.543121882068878,2.713976075528722,7.706347241509382,69.5056306219458
5.573310817487966,3.422138029467752,7.3039194176116675,74.2574903787879
5.295918673308641,6.177477237131489,8.900249949209293,73.16956074875291
4.789908221929074,-0.40712236638315247,6.968096017362094,64.06744278873222
5.04818461904322,3.965605284452849,7.727468212994422,72.7762927701233
5.717368071095847,4.283038954413211,9.790784944149674,63.77891490264707
4.958731276920969,3.1478016688115527,6.6994099573952735,74.4952693378516
3.6109907633701006,-0.8004160684735524,5.605224296105385,70.8956716645959
4.781964257206058,7.827360121093249,6.894066824690521,89.28644134308624
5.26195663682065,1.5889892585157788,8.78463255171853,60.16457375462324
4.761645981009621,3.350649142323588,8.418386953593455,69.42670010722009
6.221240941590595,3.3691828844343377,9.667965773052538,62.852184358242155
5.409310873194348,1.6225940333188666,7.048091484889931,69.64487395316155
3.6514977079031716,5.885613828968458,7.69518007721618,78.19500005815001
5.801356600913068,3.014399087418149,7.39023471108831,72.23382834729031
4.949373582020876,7.246439267318358,9.052939899177687,77.38155010201974
6.000336818613464,1.213465397540727,9.95418908419253,54.42796741767367
5.070789719634379,2.4580923702018214,7.706265680217059,69.39295019154149
3.6375517548643,5.346054657082575,8.777250413124353,73.38873397917547
3.4937882982096067,5.206124754570947,7.580734698594014,79.4804329742053
5.37255776958807,2.4569532835458956,7.951666115117306,67.85877529242634
4.023659908082676,0.7138497197556402,7.132467438934453,68.01802253148948
5.89377282423782,3.0526831218167834,6.856105077586677,76.14599963182653
5.30190441475213,4.508855316111351,7.982110758116622,74.70054106661271
6.892886014314563,5.429756489697089,7.979016306991306,76.76124139537018
5.254637075785188,1.8316741104383334,7.784901218561964,68.07842466622553
5.837402985649737,2.0201096209377436,10.319699986840362,54.640644954034606
5.409297630637995,4.527426056849425,9.368779641162977,69.2991659331819
5.984771561649897,7.838067133044591,7.531751286892348,84.77247482808703
4.625040225894834,2.5404349391446894,8.602339556308182,65.32311475723733
4.762588163572134,1.8373454848325896,8.197421867525062,64.73850399375166
5.285547880716647,4.0192791900486275,9.78783573458679,64.33727724861014
4.0677238620684335,0.030732570634685707,8.07272133674019,60.838281549527586
4.345790441539989,2.3596244657488294,6.778920832404422,73.58185906665453
4.720394579654342,5.161531456186406,9.212140113851518,70.06447393246144
5.976498321364529,1.735475581474705,7.484948133077845,68.45705996078144
4.933134932583477,4.53837848849194,7.904359387334701,75.56315788233834
4.838087109999684,0.24157565758339672,5.585229371187966,71.7274128739672
5.058169285966155,2.3636865020990196,6.4144295845452595,75.18164818966613
3.8985161856466757,2.506535166766931,8.276667035925522,64.54720891949421
3.5046510847112655,-0.0813491439915266,8.668783671580554,57.6766677767088
5.0429094285077785,1.8827408790179954,9.09063548604799,62.315249024897824
5.623145320638592,0.9578650077862099,7.919724159623483,65.52530872779244
3.004577589351007,1.1675107072493316,6.996719794420963,68.67644539481883
6.891591890565991,2.503851065655029,9.010017482880386,62.80484667215135
4.381544153591987,2.6578338994643134,6.605400811232768,74.53013023338242
4.947066049825644,1.3547351273256487,7.331472242086219,67.83580048881626
3.739446108096892,4.373560826120607,7.136969061744232,79.05896697405889
5.734552612758399,4.39450674370854,7.613883339610501,77.06911589462149
4.372692142899568,6.180348391759068,7.14327440451089,81.50814818886818
5.251489132496491,6.046111577014493,8.26055032888473,78.37006284379628
4.438115572435381,5.608149199434728,8.146993004919896,77.63513890385605
5.123281983574387,1.805818641190863,8.907777763054963,60.571121417172414
4.858057565010392,5.993540054560067,7.346151997045415,78.67103293003893
4.375433031130721,2.5392098251794284,7.517971639763853,71.17768306611828
5.071587289691879,3.533806919056202,8.917861135611826,65.9262811869875
6.757133469578495,1.4623295932061595,8.439494204146525,62.61486591192319
3.5125552859403193,1.1017222490488814,6.838918301609435,69.95958513504806
6.521739080178,2.665580710657029,7.749996250844544,69.46311552110112
4.149347018741383,5.006484800431411,7.404555161985713,79.06625274995923
3.7691928886763266,2.621780045978955,7.03809145755438,70.59114475736651
4.735090335706877,2.4828815441500782,8.675440074193213,65.4608415747101
6.659849419255778,3.463931159038556,7.989111806793928,69.17276991938667
5.154582796275548,2.2702985679999843,7.546465222987262,69.66574200264834
5.144285597832631,-0.31959708546695653,8.33465019083564,57.365738703611044
4.982200660629117,4.084313958688871,8.015677251129311,72.60307342767489
4.893248804488164,4.840035114896051,6.3980664310463595,85.664531361778
5.256051406015293,-0.9944175512017135,8.213136166741444,55.65900733811445
5.604153534188443,4.146806881754089,7.487693376572885,74.97583829400482
6.35402448485876,4.487509023886574,8.646235842415496,68.88365474055163
7.367349875554352,6.236517438359242,9.57339940836006,72.47731748967603
5.559850715046622,2.604391913788353,7.698585141515036,69.4238969104531
5.225701765114943,4.922261679255285,7.0354019171136315,81.22460819276613
3.7759048275282567,0.463991906765302,8.085671175449596,60.605213193278345
4.68548318999228,0.14452900907487054,6.891462764886704,66.03532840699707
5.787991734141494,1.6699729036573319,8.108472572269166,64.26295517319447
3.571660095661658,2.682924992385038,6.253064252148489,76.62340479129541
6.241354303877128,6.99735545316492,9.050053236582448,75.97398896358455
5.5087370193281355,5.074155705613029,8.425918987568831,73.05981318787033
4.532643434175654,1.4781167277348513,7.9914619774523725,64.94571865149211
4.78932681012527,2.508889679546663,8.029105471295352,69.47261056878236
5.485271084108688,5.709007139564646,8.18857912291984,74.95886176347798
3.30323026102571,3.047491735219558,8.498698032778908,68.01546033133172
3.2787908913543555,3.6705361800145084,6.380876315831046,78.96589221631102
4.3004598211099285,0.4641006037070694,8.022099280525374,61.07653806366204
5.824457117147828,2.4092664292309105,5.6730545165133,77.92332585139681
5.657978848355293,6.185265321679344,10.180101152425134,68.43826600586702
3.685958793845632,4.7633451422223505,8.75851274581295,69.86978473980575
4.667495867453134,0.30540005982152163,7.168988297663919,65.87790373068701
5.667277718233059,0.22443499473325534,8.624354309117098,58.71938719415168
6.218981925525373,0.21058780592057902,8.346038530630103,57.73078325193382
4.487950558790771,1.7147170685670043,7.7404574430093,66.6415218687906
4.912945512207084,6.4350865107131,8.572659913740551,76.27994862875322
5.854693785199069,6.657307028345811,9.586787529687431,73.5229530245786
4.197237653463368,4.70136226909194,7.627607576850764,76.09520266117825
6.280410062343188,3.9271259167132007,8.007020063733304,73.12926727401722
3.5703423779344035,6.317004699231488,7.243345756190394,83.18551155380705
4.728014072278278,7.228254643202307,8.357677040272065,80.30366379391587
3.2496216312337465,2.435703178772618,8.559723490938385,64.73983550163634
5.887660452356591,3.244449035379346,7.652714151490138,72.23291016848927
6.544707353887388,3.2693808984648838,8.292372059462965,68.871462922808007
6.268926578478267,2.512153259796158,9.241584245601352,62.05109428063265
3.6064923922329046,0.8553774716566704,9.03280905218041,58.567243053309184
6.757839643404493,3.9130041701919325,9.735560734059142,65.75387113193607
5.666063017490114,5.028881421702405,9.176247290158063,68.64466443790663
6.739654435199228,1.532048561456371,7.897776608108346,66.60833001853055
5.927078716600214,-0.6197742451855675,7.230842442773396,61.93036382471154
6.252889395781855,3.9907034864415962,9.767899107387752,65.01775831288859
4.768169978522499,3.8814073559513846,7.864773883857058,72.85057840304275
3.3822632406509685,2.5284130967621086,9.125780125878501,61.383929102586215
5.129893585262496,5.0544832448924835,8.425483110569134,72.5298165554902
5.011531711720657,7.894188215714785,6.9935093457732025,86.21366728171702
5.737492739638269,1.5438948209754924,6.069968314087924,74.4747896320597
4.018186129270586,4.054961173892194,8.132812157163734,72.79934757643153
7.320546072759402,2.416697138145551,7.528936997475889,68.93874234192728
5.318972600543943,5.5974315570141435,7.081028564300385,82.1007769056338
4.895099043177247,2.586174012983351,7.7294245894261016,69.61053284965743
6.7506602234058235,4.801177420760508,9.066570772827284,69.83609755495446
4.156421626384485,3.176226853983588,8.90122832065299,65.58164073521569
4.454964424613387,4.060872965229656,10.258822972174341,60.36869156633742
4.701503293998227,0.6605038845625866,7.106016233452905,66.29112939012091
5.152467985498642,1.190897350130913,5.721432258196671,75.98692821862791
5.7379331454235825,3.6336271686334025,8.371990486643934,67.70042471616097
6.284450488283005,2.177095723020998,8.885159299200858,64.27159774989046
5.8262697942177155,3.460410179260195,7.714029159868373,71.88381235494015
5.291335834976797,-1.0263620565438973,8.953081934660343,52.6136738024862
5.222507407480578,1.7701849977303528,8.384700968520093,63.48098507765079
6.134277548057911,5.49123944017735,7.74970592388518,78.19453946488282
3.9241062450767465,3.748234128491112,8.045200214233146,71.35225356402307
4.01397796533165,6.790017216599837,8.483156855827445,78.78700817591486
4.001678903748296,4.4749250770109095,7.1659646135757304,78.60270782487292
5.32900586248895,3.2644546635316667,7.879345249166659,70.84838444960579
4.576350847848143,1.5818532937362666,9.78049318276401,55.75899915961425
2.93352452051996,3.538187681361783,7.544750214628469,72.8515522500779
4.2923812255675475,5.129389611504997,8.108982733780458,74.31493715283148
4.693866044656275,0.5634229822272796,6.92970496516524,67.9436508451411
4.471280970700963,-0.4173023729713732,7.511817017142992,62.08835399853896
5.613154599165977,7.407605450902433,6.9056450996027205,87.44979148212109
4.3459674588751165,3.04146203216873,7.715192770221066,70.61196684372763
5.622351269173077,3.071674621277385,7.9690619891649614,68.5132961654513
4.847372039151952,1.3279632076584251,8.529611206666337,62.08569091976864
3.6152686554699383,-1.303093929669898,8.088297257075114,54.06714671280696
4.773542558922406,1.7233367372530988,7.176812310435835,69.95420579477349
4.414896468923533,1.9890601754940047,7.981530262161705,65.00339323574083
6.175613894162952,3.579927498911817,6.080526653445948,82.86926404585472
5.363789661640107,2.7154356852649455,8.81165489477733,65.97581555160927
5.105922181546087,2.7618394323607736,9.552695721809929,62.18695391592688
5.294770209400463,3.8269298712923367,9.000596357827714,68.13050734489069
4.8371585011787,6.835092513722893,8.245763849365026,79.87625467090578
5.447284274725085,3.2639243434164946,8.315681231216137,66.78376678437651
3.364165444343063,4.146913669045009,6.47019121177823,80.08578181933761
6.627535666051572,5.05344625850113,5.774314228379567,86.22063056100859
4.8085415063952635,3.758035673601176,8.730910460373474,66.65704086585822
6.867558391567795,3.0710995849588625,6.601548991968243,75.48981317154501
6.027591442222796,3.1327595188759076,7.161153497752627,74.3956212946142
4.80241751853573,2.957609793305638,8.285339064571106,67.14165821822311
6.402253564450488,2.5877154493017303,7.589739999336722,71.7776449152711
4.6767450991351005,0.019848276129336817,6.0394071426512514,68.03291996690247
5.148508635155034,1.5215893898081545,6.658959657827546,71.27265154753408
6.632098760534021,1.955828132270147,9.005055881602763,60.03025883090695
4.35904824134603,2.9105696770424556,8.884563795179695,63.38861257098923
5.5125163853420744,1.6967743789635,9.421223312251342,57.78684247997131
5.017963546637251,4.2494324497255835,9.12204993094351,68.81691349733896
2.77638226014776,3.1919276965014114,8.144384409945992,69.85015213510228
4.297975590135136,0.2377715706548016,10.030600188441696,49.79240537712459
5.579971903437916,5.725611795809947,8.058112702991881,76.86762919099463
4.897072868524926,1.9882516058893853,7.106544614722815,71.7749432293286
5.566987376805582,3.8941999088664088,7.032466196329599,76.38202783500465
6.288161878438068,-0.8930622346212571,8.454161179077147,53.21127967359098
3.650058595191859,-0.10991402503980918,7.348679702945881,62.363015160416715
3.4703001763563135,4.582952411822547,7.326041695188701,78.25347479644878
4.869273761973885,0.7816991579986512,8.917373382796404,58.55620109786295
4.8664847160267675,3.882521632537322,8.827363143877447,67.55472656594249
5.473402289580207,0.3706139788102152,8.407049279550987,61.36307372823512
4.169552287796215,0.8558166361551782,6.586762540039685,70.14194864626378
5.332587887803696,-0.580502653809035,7.612002973546977,61.4826630126219
5.606272984289524,5.64851215559843,7.655216841829489,78.82583918100129
4.875432135073005,4.046732284618674,8.491231130418013,69.395850535158
4.529582983309838,3.1829770275585565,9.203464282563345,63.3747854464395
4.782934418354522,3.604004346190907,8.648857913870035,65.92439524851267
6.087301270999287,2.396580598446331,7.769314801754589,70.64624185215412
5.4475313322100405,1.8436415221391764,8.565370408865839,61.592432657708464
4.981981932333289,3.2491076912367047,8.9482067157361,65.52045476472571
5.528441434943226,-1.2424831620217303,7.801654792874386,56.976387240706536
6.035800817391146,3.95669902671639,10.146556359184725,62.1250584238025
5.247668748216376,2.947709075181717,8.626657576056715,67.0619603164635
5.153174032085288,2.530791853610021,9.26651611948067,60.653917532280865
1.745083174124371,2.3784018209544975,7.756548005709256,68.12228364836426
3.260456789502509,1.841911644330776,7.193849235800528,71.14500764125694
4.57856836435738,3.3718748772541627,8.812853862632942,65.30086062663956
4.541521806234337,3.9849454591189755,7.013615479719389,76.25012107900868
4.21542588719642,2.522885173217837,7.05699674326239,72.8371950480488
5.9243330204535924,0.6299354419164218,9.50859453400387,55.99006907907283
5.645522918603035,3.6986548870622924,7.859769493349301,74.53890300658367
5.313860287476051,2.932006957076839,9.783750264603407,59.78434889362688
6.016470629771234,5.187685767472958,8.477058171632764,73.91699704834615
5.463531237344221,-0.8726105443657994,7.732867769854147,58.18590797224182
5.751342802821822,3.7089884168425913,10.558494415327493,57.771835970301694
4.9827551580218845,0.31115461510388487,6.400010806999418,68.36234401786577
4.296724349310088,0.11873802754999652,7.543781215587863,63.62185000322571
6.378347438068047,4.2616456375585265,9.339099950527304,67.12837336052067
4.298185437301906,4.80298351080647,8.15585383470347,73.43673616827189
5.067807001559169,2.235384511798641,7.01820040321833,71.98663691817099
5.437377587033674,7.8487446112725445,7.485328180281316,85.95923807585427
5.418327089859708,1.693888689302045,8.678913791626817,62.94585712700676
6.863050511559724,4.044734382984856,8.776994279029411,67.82741041882213
5.882567658838587,2.917768177004728,8.009294207358426,69.75136766751521
4.399876701062514,4.6215167679772104,8.497017736823155,70.8428409064299
5.46273987094398,-0.4494214132517911,6.7855588678009,64.04906833004499
3.384721393282124,4.973852769425699,8.292907178731303,75.05934623969688
5.583751052416822,2.955979838034054,8.121492555179652,70.09580433115204
5.398799164047184,1.6336519905694604,8.912291769422772,60.70466924141069
5.0638701818501035,5.431669043839108,7.829295795719007,76.26143179945679
4.889228227750379,0.8421926872708139,5.465192199979537,75.48463587312737
3.381387803636569,-0.7616063170377156,8.21006467397187,58.28297208209095
4.542802308780659,3.7548125324745305,6.39008325663267,80.37227354776398
5.018946194502006,4.180954583581856,7.229300646315113,75.51200036672478
6.178688964668509,2.611359117198395,6.837640481704307,74.8866474516509
4.044539326529092,3.219240311689401,8.36798793421596,68.86225688720806
4.952592966743091,0.5223119369870801,6.783147654575471,68.36044021565952
5.9636741386304735,0.3839290342579522,7.955480927498062,60.70441740890417
5.718667855002126,6.3378983468200065,9.237546462030782,74.10538552381578
5.446707946091291,7.5662510017916125,9.055672024077808,77.46305039739218
5.19156518530167,1.3239272793271692,8.065397879838162,64.79671923710708
6.282503837084475,5.1528264316858285,9.713122508011633,66.57780836137889
4.5290495136201026,4.713247373422762,7.995629746436073,74.80749759854645
4.519655688415431,2.4980925748261553,8.07849256791392,67.69065330214623
7.471376855903722,5.530133346619438,10.193470393498666,67.2012861757571
4.680933538951091,5.640597926135957,6.8960983318773685,82.18223597463145
3.8797774045507762,3.8341948433806716,8.847061085390575,68.74494378768469
4.562138818930942,2.3128534363797533,6.10114586371679,75.96176257227314
6.386553613400217,5.206886015817301,7.570806679699924,78.9537030434653
5.816182593375317,0.41416074055666696,9.167824034182667,55.29634267109947
5.291880066646727,2.275567833717811,8.374301220111631,66.01956241491729
1.605193588518142,1.0415606058153184,6.921991206527512,69.99167053160025
6.124022188045814,0.6193677068535743,8.409880188524603,61.17572754808929
4.938454682071891,4.653703244807552,7.0680714602458,78.5973637655287
2.28858965139084,1.675104740666281,6.59610176181394,73.56825031348072
4.816796934468777,0.3533823929001745,9.644647131489966,53.14305187175253
6.190015605714956,4.481674818261415,7.80690995298894,74.81016540011096
4.8173597110365245,-0.4056680901010572,7.460880948062044,62.16359190382024
5.242885622110164,3.888412502718327,7.601506619501924,76.43094384008492
4.470232912154968,-2.701041928265825,8.035568719359167,51.48939451549976
4.600827945559201,5.988565569556464,8.066681687142186,76.58491702818898
3.8718300840316804,3.1757982559481315,7.285959463887004,73.48004416647238
4.158465999627362,1.7141817325821231,6.236826679681835,73.0581129511591
